,address,cars,bluecar_counter,utilib_counter,utilib_1.4_counter,charge_slots,charging_status,city,id,kind,geo_point,postal_code,public_name,rental_status,slots,station_type,year,month,day,hour,minute
980,42 rue brunel,0,0,1,0,0,nonexistent,paris,paris-brunel-42,station,"48.8788442, 2.2878557",75017,paris/brunel/42,operational,0,station,2018,4,9,8,23
981,31 bis rue du faubourg montmartre,0,0,0,0,0,nonexistent,paris,paris-faubourgmontmartre-31,station,"48.8738324, 2.3425629",75009,paris/montmartre/31,operational,4,station,2018,4,4,3,26
982,26 villa croix-nivert,4,4,0,0,0,nonexistent,paris,paris-cambronne-parking,parking,"48.84547, 2.30117",75015,paris/cambronne/parking,operational,2,station,2018,4,1,21,19
983,30 rue marcel bontemps,2,2,0,0,0,nonexistent,boulogne-billancourt,boulognebillancourt-marcelbontemps-30,station,"48.8261171, 2.2407124",92100,boulogne-billancourt/marcel bontemps/30,operational,4,station,2018,4,7,4,42
984,31 boulevard de grenelle,0,0,0,0,0,nonexistent,paris,paris-grenelle31-parking,parking,"48.85255, 2.29071",75015,paris/grenelle 31/parking,broken,0,station,2018,4,6,1,45
985,45 rue jeanne d'arc,2,2,0,0,0,nonexistent,paris,paris-jeannedarc-45,station,"48.8304583, 2.3672231",75013,paris/jeanne d'arc/45,operational,1,station,2018,4,5,23,30
986,31 avenue de la division leclerc,6,6,0,0,0,nonexistent,fontenay-aux-roses,fontenayauxroses-divisionleclerc-31,station,"48.795005, 2.274407",92260,fontenay-aux-roses/division leclerc/31,operational,0,station,2018,4,8,17,18
987,72 avenue jean jaurã¨s,1,1,0,0,0,nonexistent,meudon,meudon-jeanjaures-72,station,"48.8084458, 2.2410936",92190,meudon/jean jaurã¨s/72,operational,4,station,2018,4,5,10,24
988,2 rue marie-andrã©e lagroua weil-halle,4,4,0,0,0,nonexistent,paris,paris-marieandreelagrouaweilhalle-2,station,"48.8276393, 2.3810867",75013,paris/marie-andrã©e lagroua weil-halle/2,operational,0,station,2018,4,3,12,57
989,12 rue des pyramides,0,0,0,0,0,operational,paris,paris-pyramides-12,station,"48.8648594, 2.3329713",75001,paris/pyramides/12,operational,4,station,2018,4,6,0,58
990,109 avenue fã©lix faure,2,2,0,3,0,operational,paris,paris-felixfaure-109,space,"48.8389208, 2.2824849",75015,paris/fã©lix faure/109,operational,0,full_station,2018,4,6,13,55
991,40 rue sorbier,3,3,0,1,1,operational,paris,paris-sorbier-40,station,"48.8656837, 2.3929721",75020,paris/sorbier/40,operational,2,station,2018,4,2,0,45
992,6 boulevard haussmann,0,0,0,0,1,operational,paris,paris-haussmann-6,station,"48.8723178, 2.3387762",75009,paris/haussmann/6,operational,5,station,2018,4,4,2,11
993,118 rue houdan,0,0,0,0,0,broken,sceaux,sceaux-houdan-118,station,"48.779037, 2.2891934",92330,sceaux/houdan/118,broken,0,station,2018,4,9,21,57
994,105 bis rue pelleport,0,0,0,0,1,operational,paris,paris-pelleport-105,station,"48.86959, 2.400348",75020,paris/pelleport/105,operational,5,station,2018,4,5,15,26
995,12 rue larmeroux,4,4,0,0,0,nonexistent,vanves,vanves-larmeroux-12,station,"48.8169686, 2.2810709",92170,vanves/larmeroux/12,operational,0,station,2018,4,9,4,24
996,41 rue de tolbiac,0,0,0,0,2,operational,paris,paris-tolbiac-41,station,"48.8279725, 2.3721949",75013,paris/tolbiac/41,operational,4,station,2018,4,8,15,14
997,42 rue pierre brossolette,1,1,0,0,0,nonexistent,colombes,colombes-pierrebrossolette-42,station,"48.9095967, 2.2387915",92700,colombes/pierre brossolette/42,operational,5,station,2018,4,9,10,4
998,27 boulevard gallieni,0,0,0,0,0,nonexistent,issy-les-moulineaux,issylesmoulineaux-gallieni-27,station,"48.8272976, 2.2678365",92130,issy-les-moulineaux/gallieni/27,operational,6,station,2018,4,9,20,59
999,59 boulevard voltaire,0,0,0,0,0,broken,paris,paris-voltaire-59,station,"48.8619069, 2.3735705",75011,paris/voltaire/59,broken,0,station,2018,4,6,21,19
1000,131 rue du chevaleret,5,5,0,0,0,operational,paris,paris-chevaleret-131,station,"48.83186, 2.372548",75013,paris/chevaleret/131,operational,0,station,2018,4,6,13,24
1001,106 avenue du vieux chemin de saint-denis,0,0,0,0,0,nonexistent,gennevilliers,gennevilliers-vieuxchemindesaintdenis-106,station,"48.9314957, 2.31971359",92230,gennevilliers/vieux chemin de saint-denis/106,operational,5,station,2018,4,1,19,39
1002,81 avenue de la grande armã©e,0,0,0,0,0,broken,paris,paris-grandearmee-81,station,"48.87678, 2.284807",75016,paris/grande armã©e/81,broken,0,station,2018,4,9,2,44
1003,63 avenue du 18 juin 1940,4,4,1,0,0,nonexistent,rueil-malmaison,rueilmalmaison-18juin1940-63,station,"48.8680715, 2.1930392",92500,rueil-malmaison/18 juin 1940/63,operational,0,station,2018,4,8,2,23
1004,142 rue du bac,1,1,0,0,0,operational,paris,paris-bac-142,station,"48.8508194, 2.3237968",75007,paris/bac/142,operational,4,station,2018,4,2,17,0
1005,2 rue henri martin,5,5,0,0,0,nonexistent,boulogne-billancourt,boulognebillancourt-henrimartin-2,station,"48.8365078, 2.2524132",92100,boulogne-billancourt/henri martin/2,operational,1,station,2018,4,9,14,23
1006,2 rue paul dautier,6,6,0,0,0,nonexistent,vã©lizy-villacoublay,velizyvillacoublay-pauldautier-2,station,"48.7805519, 2.20984769",78140,vã©lizy-villacoublay/paul dautier/2,operational,0,station,2018,4,1,6,59
1007,69 rue de courcelles,0,0,0,0,2,operational,paris,paris-courcelles-69,station,"48.878351, 2.3044935",75008,paris/courcelles/69,operational,6,station,2018,4,1,21,39
1008,28 rue de paradis,1,1,0,0,1,operational,paris,paris-paradis-28,station,"48.8750753, 2.3523208",75010,paris/paradis/28,operational,4,station,2018,4,2,20,23
1009,18 rue gabriel faurã©,2,2,0,0,0,nonexistent,crã©teil,creteil-gabrielfaure-18,station,"48.7784312, 2.4623984",94000,crã©teil/gabriel faurã©/18,operational,2,station,2018,4,8,21,48
1010,8 avenue de la porte de montrouge,5,5,1,0,0,operational,paris,paris-portedemontrouge-8,station,"48.8230593, 2.322823",75014,paris/porte de montrouge/8,operational,0,station,2018,4,6,2,46
1011,24 rue des frigos,0,0,0,0,1,operational,paris,paris-frigos-24,station,"48.83171, 2.379246",75013,paris/frigos/24,operational,4,station,2018,4,9,16,13
1012,21 rue miollis,2,2,0,0,2,operational,paris,paris-miollis-21,station,"48.8458068, 2.3038076",75015,paris/miollis/21,operational,4,station,2018,4,4,14,54
1013,24 boulevard de la rã©publique,2,2,1,1,0,operational,boulogne-billancourt,boulognebillancourt-republique-24,station,"48.831826, 2.254098",92100,boulogne-billancourt/rã©publique/24,operational,1,station,2018,4,2,14,29
1014,3 bis rue terre neuve,0,0,0,0,0,nonexistent,meudon,meudon-terreneuve-3,station,"48.8077664, 2.2350182",92190,meudon/terre neuve/3,operational,6,station,2018,4,9,15,21
1015,124 avenue pasteur,2,2,0,0,0,nonexistent,bagnolet,bagnolet-pasteur-124,station,"48.87608, 2.418952",93170,bagnolet/pasteur/124,operational,1,station,2018,4,8,19,30
1016,47 boulevard de l'hã´pital,1,1,0,0,0,operational,paris,paris-hopital-47,station,"48.84019, 2.362478",75013,paris/hã´pital/47,operational,4,station,2018,4,5,13,26
1017,2 rue pierre renaudel,3,3,0,0,0,nonexistent,champigny-sur-marne,champignysurmarne-pierrerenaudel-2,space,"48.813519, 2.5091593",94500,champigny-sur-marne/pierre renaudel/2,operational,0,full_station,2018,4,1,18,53
1018,50 rue emile zola,0,0,0,0,0,nonexistent,bezons,bezons-emilezola-50,station,"48.9237996, 2.2092127",95870,bezons/emile zola/50,operational,7,station,2018,4,9,17,36
1019,68 avenue mozart,3,3,1,0,0,operational,paris,paris-mozart-68,station,"48.8534164, 2.2685249",75016,paris/mozart/68,operational,1,station,2018,4,1,3,10
1020,143 avenue ãmile zola,3,3,0,0,0,operational,paris,paris-emilezola-143,station,"48.8471694, 2.2953347",75015,paris/ãmile zola/143,operational,3,station,2018,4,5,6,14
1021,4 rue de cotonou,2,2,0,0,0,nonexistent,crã©teil,creteil-cotonou-4,station,"48.7706043, 2.4707901",94000,crã©teil/cotonou/4,operational,2,station,2018,4,2,8,12
1022,16 rue du faubourg saint-antoine,0,0,0,0,0,broken,paris,paris-saintantoine-16,station,"48.8526773, 2.3710901",75012,paris/saint-antoine/16,broken,0,station,2018,4,4,20,14
1023,11 rue d'astorg,0,0,0,0,1,operational,paris,paris-astorg-11,station,"48.8728324, 2.3193886",75008,paris/astorg/11,operational,6,station,2018,4,7,20,32
1024,2 rue des eaux,6,6,0,0,0,operational,paris,paris-eaux-2,station,"48.8566608, 2.2856025",75016,paris/eaux/2,operational,0,station,2018,4,4,3,33
1025,245 boulevard jean jaurã¨s,1,1,0,0,0,nonexistent,boulogne-billancourt,boulognebillancourt-jeanjaures-245,station,"48.82851, 2.246519",92100,boulogne-billancourt/jean jaurã¨s/245,operational,4,station,2018,4,8,8,47
1026,12 avenue de messine,4,4,0,0,0,operational,paris,paris-messine-12,station,"48.87593, 2.314194",75008,paris/messine/12,operational,1,station,2018,4,1,0,34
1027,2 rue des eaux,4,4,0,0,0,operational,paris,paris-eaux-2,station,"48.8566608, 2.2856025",75016,paris/eaux/2,operational,1,station,2018,4,2,15,2
1028,137 rue de la pompe,3,3,0,0,0,operational,paris,paris-pompe-137,station,"48.867315, 2.280347",75016,paris/pompe/137,operational,1,station,2018,4,7,3,20
1029,162 rue championnet,1,1,0,0,1,operational,paris,paris-championnet-162,station,"48.8948847, 2.3355224",75018,paris/championnet/162,operational,5,station,2018,4,7,8,15
1030,18 rue madame,0,0,0,0,0,nonexistent,paris,paris-madame-18,station,"48.8507628, 2.3319002",75006,paris/madame/18,operational,4,station,2018,4,6,17,38
1031,251 rue de charenton,0,0,0,0,0,operational,paris,paris-charenton-251,station,"48.8364094, 2.3922556",75012,paris/charenton/251,operational,2,station,2018,4,3,19,12
1032,1 avenue du gã©nã©ral galliã©ni,1,1,1,0,0,nonexistent,joinville-le-pont,joinvillelepont-generalgallieni-1,station,"48.8202532, 2.4745761",94340,joinville-le-pont/galliã©ni/1,operational,3,station,2018,4,3,2,32
1033,6 avenue de verdun,5,5,0,0,0,nonexistent,montrouge,montrouge-verdun-6,station,"48.8115861, 2.3158755",92120,montrouge/verdun/6,operational,1,station,2018,4,8,2,55
1034,12 rue marcel allã©got,0,0,0,0,0,nonexistent,meudon,meudon-marcelallegot-12,station,"48.82148, 2.22769",92190,meudon/marcel allã©got/12,broken,0,station,2018,4,7,19,18
1035,5 rue vauban,6,6,1,0,0,nonexistent,versailles,versailles-vauban-5,station,"48.79979, 2.153535",78000,versailles/vauban/5,operational,0,station,2018,4,8,13,5
1036,2 rue du charolais,0,0,0,0,1,operational,paris,paris-charolais-2,station,"48.839191, 2.3878529",75012,paris/charolais/2,operational,5,station,2018,4,4,4,20
1037,25 rue de galvani,2,2,1,1,0,operational,paris,paris-galvani-25,station,"48.8840365, 2.2896705",75017,paris/galvani/25,operational,1,station,2018,4,8,1,5
1038,36 rue saint-maur,0,0,0,0,0,nonexistent,paris,paris-saintmaur-36,station,"48.8615346, 2.3809277",75011,paris/saint-maur/36,operational,4,station,2018,4,6,10,30
1039,58 avenue dutartre,6,6,0,0,0,nonexistent,le chesnay,lechesnay-dutartre-58,station,"48.82542, 2.118454",78150,le chesnay/dutartre/58,operational,0,station,2018,4,1,5,27
1040,1 rue georges corete,0,0,0,0,0,nonexistent,gennevilliers,gennevilliers-georgescorete-1,space,"48.91757, 2.307151",92230,gennevilliers/georges corete/1,broken,0,full_station,2018,4,3,13,4
1041,22 voie au lard,5,5,0,1,0,nonexistent,rungis,rungis-lard-22,station,"48.75017, 2.347478",94150,rungis/lard/22,operational,1,station,2018,4,8,19,34
1042,7 rue francois 1er,0,0,0,0,2,operational,paris,paris-francois1er-7,station,"48.8657733, 2.3084191",75008,paris/francois 1er/7,operational,5,station,2018,4,4,3,48
1043,11 avenue daumesnil,6,6,0,0,0,nonexistent,saint-mandã©,saintmande-daumesnil-11,station,"48.83369, 2.414124",94160,saint-mandã©/daumesnil/11,operational,0,station,2018,4,5,1,27
1044,1 rue de la poste prolongã©e,2,2,1,0,0,nonexistent,argenteuil,argenteuil-posteprolongee-1,station,"48.945768, 2.250221",95100,argenteuil/poste prolongã©e/1,operational,3,station,2018,4,5,18,35
1045,171 rue de la convention,2,2,0,0,0,nonexistent,paris,paris-convention-171,station,"48.8383125, 2.2943442",75015,paris/convention/171,operational,0,station,2018,4,4,19,45
1046,112 rue monge bã¢timent lieu-dit,0,0,0,0,0,nonexistent,paris,paris-monge-112,station,"48.8392739, 2.3507414",75005,paris/monge/112,operational,4,station,2018,4,1,0,0
1047,77 rue nationale,3,3,1,0,0,operational,paris,paris-nationale-77,station,"48.8268565, 2.3665764",75013,paris/nationale/77,operational,0,station,2018,4,9,0,22
1048,1 rue gounod,1,1,1,0,0,nonexistent,colombes,colombes-gounod-1,station,"48.9236174, 2.2483611",92700,colombes/gounod/1,operational,2,station,2018,4,3,15,23
1049,44 rue de champ chardon,4,4,0,0,0,nonexistent,issy-les-moulineaux,issylesmoulineaux-champchardon-44,station,"48.821914, 2.252089",92130,issy-les-moulineaux/champ chardon/44,operational,0,station,2018,4,6,11,11
1050,61 rue pierre brossolette,4,4,1,0,0,nonexistent,montreuil,montreuil-pierrebrossolette-61,station,"48.86446, 2.479",93100,montreuil/pierre brossolette/61,operational,1,station,2018,4,4,13,35
1051,28 avenue de niel,1,1,0,0,0,operational,paris,paris-niel-28,station,"48.881032, 2.2956282",75017,paris/niel/28,operational,2,station,2018,4,7,9,5
1052,23 boulevard de clichy,3,3,0,0,0,operational,paris,paris-clichy-23,station,"48.8826, 2.3363",75009,paris/clichy/23,operational,0,station,2018,4,8,18,32
1053,4 rue turgot,1,1,0,0,1,operational,paris,paris-turgot-4,station,"48.8800786, 2.3455235",75009,paris/turgot/4,operational,3,station,2018,4,7,14,47
1054,7 rue francois 1er,0,0,0,0,2,operational,paris,paris-francois1er-7,station,"48.8657733, 2.3084191",75008,paris/francois 1er/7,operational,6,station,2018,4,1,2,21
1055,12 rue chernoviz,1,1,0,0,0,nonexistent,paris,paris-chernoviz-12,station,"48.85775, 2.281404",75016,paris/chernoviz/12,operational,3,station,2018,4,1,4,2
1056,251 rue de charenton,0,0,0,0,1,operational,paris,paris-charenton-251,station,"48.8364094, 2.3922556",75012,paris/charenton/251,operational,5,station,2018,4,3,4,51
1057,73 boulevard diderot,1,1,0,0,0,nonexistent,paris,paris-diderot-73,station,"48.8473293, 2.3856322",75012,paris/diderot/73,operational,2,station,2018,4,5,19,46
1058,17 avenue victoria,0,0,0,0,1,operational,paris,paris-victoria-17,station,"48.857882, 2.346828",75001,paris/victoria/17,operational,4,station,2018,4,3,3,11
1059,21 avenue jean jaurã¨s,3,3,0,0,0,nonexistent,suresnes,suresnes-jeanjaures-21,station,"48.8636819, 2.208944",92150,suresnes/jean jaurã¨s/21,operational,2,station,2018,4,5,23,41
1060,6 rue louis blanc,2,2,1,0,1,operational,paris,paris-louisblanc-6,station,"48.87893, 2.36908",75010,paris/louis blanc/6,operational,2,station,2018,4,2,8,48
1061,29 rue galilã©e,5,5,0,0,0,nonexistent,montreuil,montreuil-galilee-29,station,"48.8601571, 2.4492331",93100,montreuil/galilã©e/29,operational,0,station,2018,4,1,6,44
1062,1 rue de wolfenbã¼ttel,3,3,0,0,0,nonexistent,sã¨vres,sevres-wolfenbuttel-1,station,"48.812502, 2.213332",92310,sã¨vres/wolfenbã¼ttel/1,operational,3,station,2018,4,5,3,26
1063,356 rue des pyrã©nã©es,4,4,0,0,0,operational,paris,paris-pyrenees-356,station,"48.8738701, 2.3864659",75020,paris/pyrã©nã©es/356,operational,0,station,2018,4,2,20,16
1064,2 rue du gã©nã©ral malleret joinville,3,3,0,0,0,nonexistent,malakoff,malakoff-generalmalleretjoinville-2,station,"48.8118151, 2.2811943",92240,malakoff/malleret joinville/2,operational,3,station,2018,4,9,16,52
1065,1 place ferrari,2,2,0,0,0,nonexistent,clamart,clamart-ferrari-1,station,"48.7990591, 2.2625392",92140,clamart/ferrari/1,operational,1,station,2018,4,6,18,58
1066,161 rue du faubourg saint-honorã©,0,0,0,0,2,operational,paris,paris-sainthonore-161,station,"48.8746335, 2.3062488",75008,paris/saint-honorã©/161,operational,5,station,2018,4,4,1,10
1067,2 rue marcelin berthelot,3,3,0,0,0,nonexistent,drancy,drancy-marcelinberthelot-2,station,"48.92155, 2.445802",93700,drancy/marcelin berthelot/2,operational,1,station,2018,4,3,5,9
1068,28 avenue de niel,0,0,0,1,0,operational,paris,paris-niel-28,station,"48.881032, 2.2956282",75017,paris/niel/28,operational,3,station,2018,4,2,4,48
1069,81 avenue bosquet,3,3,0,0,1,operational,paris,paris-bosquet-81,station,"48.8553541, 2.305473",75007,paris/bosquet/81,operational,2,station,2018,4,3,16,36
1070,1 rue andrã© theuriet,2,2,0,0,0,nonexistent,bourg-la-reine,bourglareine-andretheuriet-1,space,"48.7797297, 2.3131491",92340,bourg-la-reine/andrã© theuriet/1,operational,2,full_station,2018,4,7,18,20
1071,67 rue louis blanc,5,5,0,0,1,operational,paris,paris-louisblanc-67,station,"48.8837053, 2.3600404",75010,paris/louis blanc/67,operational,1,station,2018,4,4,3,8
1072,7 rue arthur chevalier,5,5,0,1,0,nonexistent,aulnay-sous-bois,aulnaysousbois-arthurchevalier-7,station,"48.9305794, 2.5063639",93600,aulnay-sous-bois/arthur chevalier/7,operational,0,station,2018,4,4,4,32
1073,2 rue henri martin,0,0,0,0,0,nonexistent,boulogne-billancourt,boulognebillancourt-henrimartin-2,station,"48.8365078, 2.2524132",92100,boulogne-billancourt/henri martin/2,operational,1,station,2018,4,3,9,8
1074,22 rue des roches,5,5,0,0,0,nonexistent,montreuil,montreuil-roches-22,station,"48.87371, 2.459867",93100,montreuil/roches/22,operational,0,station,2018,4,2,12,38
1075,172 boulevard diderot,0,0,0,0,1,operational,paris,paris-diderot-172,space,"48.8480068, 2.3940643",75012,paris/diderot/172,operational,3,full_station,2018,4,5,8,11
1076,100 rue de la commune de paris,4,4,0,0,0,nonexistent,romainville,romainville-communedeparis-100,station,"48.89449, 2.432462",93230,romainville/commune de paris/100,operational,2,station,2018,4,8,5,43
1077,145 rue de tolbiac,4,4,0,1,0,operational,paris,paris-tolbiac-145,station,"48.8260824, 2.3580488",75013,paris/tolbiac/145,operational,0,station,2018,4,7,11,8
1078,31 boulevard de grenelle,0,0,0,0,0,nonexistent,paris,paris-grenelle31-parking,parking,"48.85255, 2.29071",75015,paris/grenelle 31/parking,broken,0,station,2018,4,2,23,17
1079,2 boulevard de la paix,6,6,0,0,0,nonexistent,courbevoie,courbevoie-paix-2,station,"48.90076, 2.261656",92400,courbevoie/paix/2,operational,0,station,2018,4,7,2,32
1080,8 boulevard richard lenoir,3,3,0,0,0,operational,paris,paris-richardlenoir-8,station,"48.8545026, 2.370183",75011,paris/richard lenoir/8,operational,1,station,2018,4,5,21,8
1081,place montgolfier - parking montgolfier,2,2,0,0,0,nonexistent,saint-maurice,saintmaurice-montgolfier-parking,parking,"48.81503, 2.45917",94410,saint-maurice/montgolfier/parking,operational,3,station,2018,4,6,17,54
1082,125 avenue louis roche,2,2,1,0,0,nonexistent,gennevilliers,gennevilliers-louisroche-125,station,"48.9269437, 2.3143339",92230,gennevilliers/louis roche/125,operational,1,station,2018,4,7,17,52
1083,52 rue arago,3,3,0,0,0,nonexistent,puteaux,puteaux-arago-52,station,"48.8860877, 2.2478443",92800,puteaux/arago/52,operational,1,station,2018,4,1,9,43
1084,53 grande rue,2,2,0,0,0,nonexistent,sã¨vres,sevres-granderue-53,space,"48.8246453, 2.2141315",92310,sã¨vres/grande rue/53,operational,1,full_station,2018,4,2,19,8
1085,73 avenue des ternes,3,3,0,0,0,operational,paris,paris-ternes-73,space,"48.8794622, 2.2899947",75017,paris/ternes/73,operational,2,full_station,2018,4,5,1,49
1086,69 rue de courcelles,3,3,0,0,1,operational,paris,paris-courcelles-69,station,"48.878351, 2.3044935",75008,paris/courcelles/69,operational,3,station,2018,4,2,15,23
